date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:30:03	7856/7856	---M--	200	added ('OK')	application/octet-stream	etag:0x8D61B62E747FC29	https://blob.contato.io/machine-user-images/Empreendimentos-Digitais-img-1003021-20180915202050.png	C:/My%20Web%20Sites/politica-de-privacidade/blob.contato.io/machine-user-images/Empreendimentos-Digitais-img-1003021-20180915202050.png	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:03	26372/26372	---M-Z	200	added ('OK')	application/javascript	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/bootstrap.min.js	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/scripts/bootstrap.min.js	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:03	21652/21652	---M-Z	200	added ('OK')	application/javascript	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.validate.min.js	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.validate.min.js	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:04	26236/26236	---M-Z	200	added ('OK')	application/javascript	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/smoothscroll.js	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/scripts/smoothscroll.js	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:04	3007/3007	---M-Z	200	added ('OK')	application/javascript	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.smooth-scroll.min.js	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.smooth-scroll.min.js	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:04	4640/4640	---M-Z	200	added ('OK')	application/javascript	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/placeholders.jquery.min.js	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/scripts/placeholders.jquery.min.js	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:04	20950/20950	---M-Z	200	added ('OK')	application/javascript	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.magnific-popup.min.js	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:05	1074/1074	---M-Z	200	added ('OK')	application/javascript	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.counterup.min.js	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.counterup.min.js	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:05	8051/8051	---M-Z	200	added ('OK')	application/javascript	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/waypoints.min.js	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/scripts/waypoints.min.js	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:05	55519/55519	---M-Z	200	added ('OK')	application/javascript	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/video.js	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/scripts/video.js	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:05	11182/11182	---M-Z	200	added ('OK')	application/javascript	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/bigvideo.js	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/scripts/bigvideo.js	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:05	8183/8183	---M-Z	200	added ('OK')	application/javascript	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/animations/wow.min.js	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/scripts/animations/wow.min.js	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:06	13375/13375	---M-Z	200	added ('OK')	application/javascript	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.jCounter-0.1.4.js	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.jCounter-0.1.4.js	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:06	3102/3102	---M-Z	200	added ('OK')	application/javascript	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.autogrow-textarea.js	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/scripts/jquery.autogrow-textarea.js	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:06	47291/47291	---M-Z	200	added ('OK')	application/javascript	etag:%22806f2624ecf2d51:0%22	https://www.listadefornecedoresoficial.com/scripts/globalize/globalize.js	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/scripts/globalize/globalize.js	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:06	2027/2027	---M-Z	200	added ('OK')	application/javascript	etag:%22806f2624ecf2d51:0%22	https://www.listadefornecedoresoficial.com/scripts/globalize/cultures/globalize.culture.pt-BR.js	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/scripts/globalize/cultures/globalize.culture.pt-BR.js	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:07	8624/8624	---M-Z	200	added ('OK')	application/javascript	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/custom.js	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/scripts/custom.js	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:07	10040/10040	---M-Z	200	added ('OK')	application/javascript	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/popup.js	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/scripts/popup.js	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
